행정코드,행정구역명,최하위행정구역명,생성일자,변경전행정구역코드
4873025330,경상남도 함안군 칠원읍 운곡리,운곡리,2015-01-01,4873037030
4783025300,경상북도 고령군 대가야읍,대가야읍,2015-04-02,4783025000
4783025321,경상북도 고령군 대가야읍 쾌빈리,쾌빈리,2015-04-02,4783025021
4783025322,경상북도 고령군 대가야읍 고아리,고아리,2015-04-02,4783025022
4783025323,경상북도 고령군 대가야읍 헌문리,헌문리,2015-04-02,4783025023
4783025324,경상북도 고령군 대가야읍 장기리,장기리,2015-04-02,4783025024
4783025325,경상북도 고령군 대가야읍 연조리,연조리,2015-04-02,4783025025
4783025326,경상북도 고령군 대가야읍 지산리,지산리,2015-04-02,4783025026
4783025327,경상북도 고령군 대가야읍 본관리,본관리,2015-04-02,4783025027
4783025328,경상북도 고령군 대가야읍 중화리,중화리,2015-04-02,4783025028
4783025329,경상북도 고령군 대가야읍 저전리,저전리,2015-04-02,4783025029
4783025330,경상북도 고령군 대가야읍 내상리,내상리,2015-04-02,4783025030
4783025331,경상북도 고령군 대가야읍 신리,신리,2015-04-02,4783025031
4783025332,경상북도 고령군 대가야읍 외리,외리,2015-04-02,4783025032
4783025333,경상북도 고령군 대가야읍 내곡리,내곡리,2015-04-02,4783025033
2817700000,인천광역시 미추홀구 ,미추홀구,2018-07-01,2817000000
2817710100,인천광역시 미추홀구 숭의동 ,숭의동,2018-07-01,2817010100
2817710200,인천광역시 미추홀구 용현동 ,용현동,2018-07-01,2817010200
2817710300,인천광역시 미추홀구 학익동 ,학익동,2018-07-01,2817010300
2817710400,인천광역시 미추홀구 도화동 ,도화동,2018-07-01,2817010500
2817710500,인천광역시 미추홀구 주안동 ,주안동,2018-07-01,2817010600
2817710600,인천광역시 미추홀구 관교동 ,관교동,2018-07-01,2817010800
2817710700,인천광역시 미추홀구 문학동 ,문학동,2018-07-01,2817010900
2771026200,대구광역시 달성군 옥포읍 ,옥포읍,2018-11-01,2771034000
2771026221,대구광역시 달성군 옥포읍 신당리,신당리,2018-11-01,2771034021
2771026222,대구광역시 달성군 옥포읍 교항리,교항리,2018-11-01,2771034022
2771026223,대구광역시 달성군 옥포읍 강림리,강림리,2018-11-01,2771034023
2771026224,대구광역시 달성군 옥포읍 송촌리,송촌리,2018-11-01,2771034024
2771026225,대구광역시 달성군 옥포읍 간경리,간경리,2018-11-01,2771034025
2771026226,대구광역시 달성군 옥포읍 기세리,기세리,2018-11-01,2771034026
2771026227,대구광역시 달성군 옥포읍 반송리,반송리,2018-11-01,2771034027
2771026228,대구광역시 달성군 옥포읍 김흥리,김흥리,2018-11-01,2771034028
2771026229,대구광역시 달성군 옥포읍 본리리,본리리,2018-11-01,2771034029
2771026500,대구광역시 달성군 현풍읍 ,현풍읍,2018-11-01,2771036000
2771026521,대구광역시 달성군 현풍읍 상리,상리,2018-11-01,2771036021
2771026522,대구광역시 달성군 현풍읍 중리,중리,2018-11-01,2771036022
2771026523,대구광역시 달성군 현풍읍 부리,부리,2018-11-01,2771036023
2771026524,대구광역시 달성군 현풍읍 하리,하리,2018-11-01,2771036024
2771026525,대구광역시 달성군 현풍읍 성하리,성하리,2018-11-01,2771036025
2771026526,대구광역시 달성군 현풍읍 원교리,원교리,2018-11-01,2771036026
2771026527,대구광역시 달성군 현풍읍 자모리,자모리,2018-11-01,2771036027
2771026528,대구광역시 달성군 현풍읍 오산리,오산리,2018-11-01,2771036028
2771026529,대구광역시 달성군 현풍읍 지리,지리,2018-11-01,2771036029
2771026530,대구광역시 달성군 현풍읍 대리,대리,2018-11-01,2771036030
2771026531,대구광역시 달성군 현풍읍 신기리,신기리,2018-11-01,2771036031
4812313400,경상남도 창원시 성산구 용지동 ,용지동,2021-07-01,4812110900
4812313500,경상남도 창원시 성산구 용호동 ,용호동,2021-07-01,4812112800
4812313600,경상남도 창원시 성산구 신월동 ,신월동,2021-07-01,4812112600
4812313700,경상남도 창원시 성산구 대원동 ,대원동,2021-07-01,4812112300
4812313800,경상남도 창원시 성산구 두대동 ,두대동,2021-07-01,4812111100
4812313900,경상남도 창원시 성산구 삼동동 ,삼동동,2021-07-01,4812111000
4812314000,경상남도 창원시 성산구 덕정동 ,덕정동,2021-07-01,
4812314100,경상남도 창원시 성산구 퇴촌동 ,퇴촌동,2021-07-01,
5111010800,강원특별자치도 춘천시 조양동,조양동,2023-06-11,4211010800
5111010900,강원특별자치도 춘천시 죽림동,죽림동,2023-06-11,4211010900
5111011000,강원특별자치도 춘천시 운교동,운교동,2023-06-11,4211011000
5111011100,강원특별자치도 춘천시 약사동,약사동,2023-06-11,4211011100
5111011200,강원특별자치도 춘천시 효자동,효자동,2023-06-11,4211011200
5111011300,강원특별자치도 춘천시 소양로1가,소양로1가,2023-06-11,4211011300
5111011400,강원특별자치도 춘천시 소양로2가,소양로2가,2023-06-11,4211011400
5111011500,강원특별자치도 춘천시 소양로3가,소양로3가,2023-06-11,4211011500
5111011600,강원특별자치도 춘천시 소양로4가,소양로4가,2023-06-11,4211011600
5111011700,강원특별자치도 춘천시 근화동,근화동,2023-06-11,4211011700
5111011800,강원특별자치도 춘천시 우두동,우두동,2023-06-11,4211011800
5111011900,강원특별자치도 춘천시 사농동,사농동,2023-06-11,4211011900
5111012000,강원특별자치도 춘천시 후평동,후평동,2023-06-11,4211012000
5111012100,강원특별자치도 춘천시 온의동,온의동,2023-06-11,4211012100
5111012200,강원특별자치도 춘천시 교동,교동,2023-06-11,4211012200
5111012300,강원특별자치도 춘천시 퇴계동,퇴계동,2023-06-11,4211012300
5111012400,강원특별자치도 춘천시 석사동,석사동,2023-06-11,4211012400
5111012500,강원특별자치도 춘천시 삼천동,삼천동,2023-06-11,4211012500
1111016800,서울특별시 종로구 동숭동,동숭동,1988-04-23,11010068
1111015100,서울특별시 종로구 묘동,묘동,1998-12-01,11010051
1111013000,서울특별시 종로구 와룡동,와룡동,1998-12-01,11010030
1111017400,서울특별시 종로구 창신동,창신동,1988-04-23,11010074
4687025322,전라남도 영광군 백수읍 길용리,길용리,1988-04-23,18220802
4687025325,전라남도 영광군 백수읍 논산리,논산리,1988-04-23,18220805
4687025330,전라남도 영광군 백수읍 대전리,대전리,1988-04-23,18220810
4687025334,전라남도 영광군 백수읍 백암리,백암리,1988-04-23,18220814
4687025336,전라남도 영광군 백수읍 하사리,하사리,1988-04-23,18220816
4687025600,전라남도 영광군 홍농읍,홍농읍,1988-04-23,18221000
4687025622,전라남도 영광군 홍농읍 칠곡리,칠곡리,1988-04-23,18221002
4687025625,전라남도 영광군 홍농읍 진덕리,진덕리,1988-04-23,18221005
4687031000,전라남도 영광군 대마면,대마면,1988-04-23,18220200
4687031022,전라남도 영광군 대마면 남산리,남산리,1988-04-23,18220202
4687031024,전라남도 영광군 대마면 화평리,화평리,1988-04-23,18220204
4872032024,경상남도 의령군 칠곡면 도산리,도산리,1988-04-23,20080304
4872033000,경상남도 의령군 대의면,대의면,1988-04-23,20080400
4872033022,경상남도 의령군 대의면 행정리,행정리,1988-04-23,20080402
4872033025,경상남도 의령군 대의면 다사리,다사리,1988-04-23,20080405
4872033028,경상남도 의령군 대의면 심지리,심지리,1988-04-23,20080408
4872034023,경상남도 의령군 화정면 석천리,석천리,1988-04-23,20080503
4872034025,경상남도 의령군 화정면 상일리,상일리,1988-04-23,20080505
4872035000,경상남도 의령군 용덕면,용덕면,1988-04-23,20080600
4872035022,경상남도 의령군 용덕면 가미리,가미리,1988-04-23,20080602
4872035025,경상남도 의령군 용덕면 죽전리,죽전리,1988-04-23,20080605
4872035028,경상남도 의령군 용덕면 소상리,소상리,1988-04-23,20080608
2871035022,인천광역시 강화군 양도면 능내리,능내리,1995-03-01,4188035022
2824510200,인천광역시 계양구 계산동,계산동,1995-03-01,2823010600
2824512200,인천광역시 계양구 다남동,다남동,1995-03-01,2823013100
2814010700,인천광역시 동구 송림동,송림동,1998-11-01,2314010700
2814010500,인천광역시 동구 창영동,창영동,1995-01-01,2314010500
2823710900,인천광역시 부평구 구산동,구산동,1995-03-01,2823011300
2823710700,인천광역시 부평구 부개동,부개동,1995-03-01,2823011100
2823710100,인천광역시 부평구 부평동,부평동,1995-03-01,2823010100
2826010400,인천광역시 서구 경서동,경서동,1998-11-01,2326010400
2826010900,인천광역시 서구 신현동,신현동,1998-11-01,2326010900
2826011100,인천광역시 서구 원창동,원창동,1998-11-01,2326011100
2826000000,인천광역시 서구,서구,1995-01-01,2326000000
2818510500,인천광역시 연수구 동춘동,동춘동,1995-03-01,2817011200
4688034023,전라남도 장성군 삼서면 유평리,유평리,1988-04-23,18230503
4688034026,전라남도 장성군 삼서면 소룡리,소룡리,1988-04-23,18230506
4688034029,전라남도 장성군 삼서면 금산리,금산리,1988-04-23,18230509
4688034032,전라남도 장성군 삼서면 두월리,두월리,1988-04-23,18230512
4688035022,전라남도 장성군 삼계면 월연리,월연리,1988-04-23,18230602
4688035025,전라남도 장성군 삼계면 능성리,능성리,1988-04-23,18230605
4688035028,전라남도 장성군 삼계면 덕산리,덕산리,1988-04-23,18230608
4688035031,전라남도 장성군 삼계면 생촌리,생촌리,1988-04-23,18230611
4688035033,전라남도 장성군 삼계면 화산리,화산리,1988-04-23,18230613
4688036000,전라남도 장성군 황룡면,황룡면,1988-04-23,18230700
4688036022,전라남도 장성군 황룡면 와룡리,와룡리,1988-04-23,18230702
